time,x,y,theta,Vx,Vy,Vlin,Vang,isMotionToGoal,isBoundaryFollowing,isNormal
31600000000,-26.5,2.0,0.0,0.20498907699576777,0.2735478820515218,0.20498907699576777,0.5470957641030436,True,False,False
31600000000,-26.5,2.0,0.0,0.20498907699576777,0.2735478820515218,0.20498907699576777,0.5470957641030436,True,False,False
31700000000,-26.5,2.0,0.0,0.2174510997722731,0.2616446713842942,0.2174510997722731,0.5232893427685884,True,False,False
31700000000,-26.5,2.0,0.0,0.2174510997722731,0.2616446713842942,0.2174510997722731,0.5232893427685884,True,False,False
31800000000,-26.480249190113593,2.027341144139033,0.054709576410304356,0.21452785449076048,0.2604468411312973,0.2284487081009967,0.4966525754475284,True,False,False
31800000000,-26.480249190113593,2.027341144139033,0.054709576410304356,0.21452785449076048,0.2604468411312973,0.2284487081009967,0.4966525754475284,True,False,False
31900000000,-26.460650094239803,2.054606189061366,0.10703851068716322,0.2114483578685615,0.25776385000452195,0.2377762096704379,0.4673974091893318,True,False,False
31900000000,-26.460650094239803,2.054606189061366,0.10703851068716322,0.2114483578685615,0.25776385000452195,0.2377762096704379,0.4673974091893318,True,False,False
32000000000,-26.44120085667422,2.081661295165223,0.15670376823191606,0.4902717324704311,0.09815104859573344,0.4995822351537812,0.040870053523431565,False,True,True
32000000000,-26.44120085667422,2.081661295165223,0.15670376823191606,0.4902717324704311,0.09815104859573344,0.4995822351537812,0.040870053523431565,False,True,True
32100000000,-26.42189979132398,2.1083620058891235,0.20344350915084927,0.4859015365224872,0.11789697538565624,0.49970087881208725,0.034585066975657386,False,True,True
32100000000,-26.42189979132398,2.1083620058891235,0.20344350915084927,0.4859015365224872,0.11789697538565624,0.49970087881208725,0.034585066975657386,False,True,True
32200000000,-26.373388837862937,2.120456225486069,0.2075305145031924,0.4854156341445853,0.1198818673862322,0.49970087881208725,0.03458506697565736,False,True,True
32200000000,-26.373388837862937,2.120456225486069,0.2075305145031924,0.4854156341445853,0.1198818673862322,0.49970087881208725,0.03458506697565736,False,True,True
32300000000,-26.32485019988833,2.132443792714929,0.21098902120075816,0.48575307026655556,0.11850719272101062,0.49979975562225004,0.028298712333897885,False,True,True
32300000000,-26.32485019988833,2.132443792714929,0.21098902120075816,0.48575307026655556,0.11850719272101062,0.49979975562225004,0.028298712333897885,False,True,True
32400000000,-26.27635331120418,2.1445991591204727,0.21444752789832386,0.48534030805531775,0.1201864608713031,0.49979975562225,0.028298712333898024,False,True,True
32400000000,-26.27635331120418,2.1445991591204727,0.21444752789832386,0.48534030805531775,0.1201864608713031,0.49979975562225,0.028298712333898024,False,True,True
32500000000,-26.227821236179686,2.1566173773126276,0.21727739913171368,0.48499825295815996,0.12155942837778015,0.49979975562224993,0.02829871233389783,False,True,True
32500000000,-26.227821236179686,2.1566173773126276,0.21727739913171368,0.48499825295815996,0.12155942837778015,0.49979975562224993,0.02829871233389783,False,True,True
32600000000,-26.179323365446198,2.1687728867225426,0.22010727036510347,0.4854158971007363,0.11988080264115442,0.49987886167296375,0.022011238269753403,False,True,True
32600000000,-26.179323365446198,2.1687728867225426,0.22010727036510347,0.4854158971007363,0.11988080264115442,0.49987886167296375,0.022011238269753403,False,True,True
32700000000,-26.130860087382693,2.1810655900068823,0.22293714159849326,0.4850747066731919,0.12125398527849227,0.49987886167296375,0.02201123826975368,False,True,True
32700000000,-26.130860087382693,2.1810655900068823,0.22293714159849326,0.48430249369483686,0.1243024319993882,0.49979975562225,0.028298712333897913,False,True,True
32800000000,-26.082353797779582,2.1931907198697673,0.22513826542546853,0.48556638021241844,0.11926982186374335,0.4999381938350019,0.015722893499107216,False,True,True
32800000000,-26.082353797779582,2.1931907198697673,0.22513826542546853,0.48556638021241844,0.11926982186374335,0.4999381938350019,0.015722893499107216,False,True,True
32900000000,-26.033874314572298,2.2054225886234526,0.227339389252444,0.4845362180110612,0.12338822243446626,0.4998788616729637,0.022011238269753847,False,True,True
32900000000,-26.033874314572298,2.2054225886234526,0.227339389252444,0.4845362180110612,0.12338822243446626,0.4998788616729637,0.022011238269753847,False,True,True
33000000000,-25.985344648969907,2.2174562813941674,0.22891167860235473,0.4843416171935882,0.12414990074220632,0.49987886167296375,0.022011238269753763,False,True,True
33000000000,-25.985344648969907,2.2174562813941674,0.22891167860235473,0.4843416171935882,0.12414990074220632,0.49987886167296375,0.022011238269753763,False,True,True
33100000000,-25.93691166668854,2.229870995751949,0.23111280242933005,0.48484513634489357,0.12216871024407838,0.49993819383500193,0.015722893499107216,False,True,True
33100000000,-25.93691166668854,2.229870995751949,0.23111280242933005,0.48484513634489357,0.12216871024407838,0.49993819383500193,0.015722893499107216,False,True,True
33200000000,-25.88850612803623,2.2423922869406585,0.23331392625630543,0.48457505357920316,0.12323561761403387,0.49993819383500193,0.015722893499107077,False,True,True
33200000000,-25.88850612803623,2.2423922869406585,0.23331392625630543,0.48457505357920316,0.12323561761403387,0.49993819383500193,0.015722893499107077,False,True,True
33300000000,-25.840049223881742,2.2547157054981346,0.23488621560621617,0.1531981257542796,0.2666851048051012,0.21105767724337912,0.4474159931703894,True,False,False
33300000000,-25.840049223881742,2.2547157054981346,0.23488621560621617,0.1531981257542796,0.2666851048051012,0.21105767724337912,0.4474159931703894,True,False,False
33400000000,-25.79161175559402,2.267115297066231,0.23645850495612689,0.1686489409592081,0.2704465665180632,0.22731119053882723,0.4468262896647538,True,False,False
